transaction_id,customer_id,transaction_date,transaction_amount
7751,292,2025-02-02,7.23
7752,224,2025-12-04,34.16
7753,21,2025-09-06,34.64
7754,350,2025-06-26,40.46
7755,24,2025-10-24,7.94
7756,255,2025-12-22,10.42
7757,270,2025-11-16,12.48
7758,62,2025-10-28,10.68
7759,85,2025-07-03,65.02
7760,270,2025-02-21,53.44
7761,67,2025-07-29,63.06
7762,389,2025-08-25,9.33
7763,357,2025-12-09,28.41
7764,223,2025-11-11,121.82
7765,145,2025-11-08,13.36
7766,264,2025-12-14,37.79
7767,72,2025-12-25,14.63
7768,158,2025-10-05,42.97
7769,140,2025-12-03,19.08
7770,102,2025-02-11,38.55
7771,188,2025-06-17,38.59
7772,155,2025-12-25,42.92
7773,344,2025-11-12,28.89
7774,281,2025-12-04,21.37
7775,7,2025-07-22,16.71
7776,132,2025-11-12,69.63
7777,25,2025-11-25,79.79
7778,267,2025-12-14,27.26
7779,65,2025-11-18,10.54
7780,36,2025-12-21,5.82
7781,90,2025-10-26,36.59
7782,164,2025-12-16,36.09
7783,159,2025-10-14,8.25
7784,369,2025-12-06,33.02
7785,102,2025-02-20,18.77
7786,83,2025-06-22,53.63
7787,310,2025-12-21,27.62
7788,74,2025-03-04,68.16
7789,76,2025-12-03,74.41
7790,36,2025-11-05,23.59
7791,61,2025-08-05,5.49
7792,157,2025-09-10,6.22
7793,196,2025-03-31,142.3
7794,10,2025-11-23,12.96
7795,296,2025-06-11,68.06
7796,360,2025-12-19,13.04
7797,168,2025-07-13,23.14
7798,201,2025-09-20,41.19
7799,293,2025-03-03,35.29
7800,238,2025-12-31,60.06
7801,299,2025-09-03,26.42
7802,246,2025-12-21,28.94
7803,397,2025-12-29,16.02
7804,184,2025-12-21,21.85
7805,217,2025-05-13,31.45
7806,208,2025-12-28,38.25
7807,322,2025-12-01,13.48
7808,390,2025-11-02,33.82
7809,57,2025-12-25,47.81
7810,68,2025-08-10,147.7
7811,358,2025-04-26,30.75
7812,93,2025-10-19,127.06
7813,271,2025-12-09,14.07
7814,101,2025-12-01,107.12
7815,326,2025-12-03,12.59
7816,282,2025-05-16,61.61
7817,315,2025-08-06,52.34
7818,383,2025-04-17,14.41
7819,399,2025-11-11,16.15
7820,289,2025-10-19,35.98
7821,356,2025-08-13,5.63
7822,262,2025-12-29,146.63
7823,147,2025-12-03,18.69
7824,109,2025-08-28,7.03
7825,111,2025-09-01,55.61
7826,27,2025-02-27,33.63
7827,383,2025-12-25,8.9
7828,44,2025-12-25,8.62
7829,40,2025-11-13,40.33
7830,260,2025-07-04,12.68
7831,136,2025-08-19,24.29
7832,299,2025-08-05,14.61
7833,164,2025-10-02,21.06
7834,94,2025-11-10,18.09
7835,57,2025-05-07,63.15
7836,184,2025-12-30,6.09
7837,197,2025-10-29,5.31
7838,393,2025-09-15,21.63
7839,141,2025-12-28,58.62
7840,350,2025-10-06,46.05
7841,216,2025-02-01,43.87
7842,83,2025-09-03,90.31
7843,65,2025-11-24,38.51
7844,377,2025-09-09,31.33
7845,31,2025-12-09,24.57
7846,223,2025-03-27,104.07
7847,339,2025-11-16,70.19
7848,315,2025-09-28,24.04
7849,345,2025-10-06,134.34
7850,250,2025-08-18,34.18
7851,214,2025-12-29,28.33
7852,141,2025-12-30,59.76
7853,110,2025-09-09,12.48
7854,96,2025-11-15,6.17
7855,340,2025-12-31,33.93
7856,20,2025-07-18,7.5
7857,244,2025-10-17,12.36
7858,135,2025-11-22,91.12
7859,187,2025-12-06,25.88
7860,273,2025-10-09,28.51
7861,358,2025-07-17,11.96
7862,362,2025-08-13,11.65
7863,40,2025-12-20,20.19
7864,156,2025-08-10,30.1
7865,73,2025-08-17,68.37
7866,289,2025-09-18,11.55
7867,350,2025-12-09,13.98
7868,56,2025-06-20,50.53
7869,4,2025-04-21,8.88
7870,198,2025-08-18,29.77
7871,275,2025-10-19,26.53
7872,194,2025-12-01,10.95
7873,348,2025-03-23,67.34
7874,261,2025-07-21,7.43
7875,197,2025-12-16,9.32
7876,341,2025-04-03,12.5
7877,147,2025-12-26,20.66
7878,215,2025-12-17,24.11
7879,395,2025-12-17,28.79
7880,299,2025-08-18,28.09
7881,65,2025-12-27,16.34
7882,98,2025-07-18,29.77
7883,360,2025-12-27,9.56
7884,158,2025-11-13,14.03
7885,34,2025-12-01,6.6
7886,135,2025-09-11,52.86
7887,30,2025-08-19,9.5
7888,86,2025-10-26,36.96
7889,385,2025-07-30,62.22
7890,222,2025-11-27,36.46
7891,182,2025-01-31,20.53
7892,281,2025-12-21,79.28
7893,254,2025-09-07,11.72
7894,328,2025-09-15,89.75
7895,400,2025-09-01,14.67
7896,393,2025-03-16,13.29
7897,154,2025-10-24,38.96
7898,120,2025-12-18,21.54
7899,321,2025-09-25,32.71
7900,156,2025-11-25,13.5
7901,214,2025-12-30,65.75
7902,310,2025-12-22,12.6
7903,292,2025-08-26,24.93
7904,195,2025-12-21,86.62
7905,144,2025-09-17,21.62
7906,246,2025-12-25,51.08
7907,62,2025-06-25,126.05
7908,313,2025-09-11,14.67
7909,132,2025-08-28,8.89
7910,168,2025-09-01,17.21
7911,14,2025-07-15,33.15
7912,161,2025-12-16,30.65
7913,387,2025-09-26,9.11
7914,245,2025-09-25,8.61
7915,268,2025-12-04,91.68
7916,176,2025-09-27,19.93
7917,74,2025-06-08,56.4
7918,288,2025-08-26,19.43
7919,291,2025-09-17,27.31
7920,354,2025-12-26,24.02
7921,306,2025-06-16,12.76
7922,61,2025-11-21,10.96
7923,250,2025-09-11,79.84
7924,20,2025-11-06,34.99
7925,129,2025-09-15,74.2
7926,139,2025-09-17,15.32
7927,355,2025-12-31,24.08
7928,22,2025-10-23,5.82
7929,75,2025-08-28,14.67
7930,219,2025-12-30,6.99
7931,178,2025-12-31,33.95
7932,186,2025-12-30,17.18
7933,385,2025-09-13,14.34
7934,178,2025-12-31,15.46
7935,61,2025-10-15,113.68
7936,388,2025-03-29,30.33
7937,275,2025-11-28,24.68
7938,132,2025-08-07,24.86
7939,34,2025-11-29,58.32
7940,313,2025-08-19,6.73
7941,262,2025-10-10,62.7
7942,320,2025-09-19,76.45
7943,342,2025-07-02,33.82
7944,262,2025-09-02,57.76
7945,141,2025-12-12,59.56
7946,7,2025-03-06,8.36
7947,68,2025-12-01,127.31
7948,147,2025-12-21,69.21
7949,299,2025-08-02,63.45
7950,369,2025-10-12,28.8
7951,391,2025-12-09,25.5
7952,44,2025-12-12,60.95
7953,345,2025-05-30,115.07
7954,348,2025-12-01,7.13
7955,140,2025-12-12,13.84
7956,38,2025-07-21,18.76
7957,289,2025-12-18,25.61
7958,253,2025-12-28,36.8
7959,188,2025-12-12,9.44
7960,282,2025-09-20,35.48
7961,188,2025-09-28,23.72
7962,170,2025-05-30,76.28
7963,228,2025-08-09,18.24
7964,20,2025-08-04,9.95
7965,5,2025-12-26,31.98
7966,385,2025-11-08,36.96
7967,184,2025-12-24,49.48
7968,252,2025-12-13,38.55
7969,350,2025-09-19,7.3
7970,156,2025-05-04,24.3
7971,293,2025-12-20,12.22
7972,87,2025-12-24,24.49
7973,385,2025-06-15,21.92
7974,22,2025-12-18,7.09
7975,196,2025-03-23,33.04
7976,281,2025-12-08,14.89
7977,183,2025-02-19,5.46
7978,106,2025-12-21,20.76
7979,389,2025-08-28,25.8
7980,144,2025-09-27,58.69
7981,308,2025-07-12,39.95
7982,288,2025-10-14,21.19
7983,102,2025-09-26,12.84
7984,345,2025-07-02,10.95
7985,39,2025-12-02,13.16
7986,39,2025-03-28,11.28
7987,318,2025-12-07,28.33
7988,233,2025-05-13,39.42
7989,187,2025-12-12,30.85
7990,144,2025-11-24,7.36
7991,19,2025-12-22,7.52
7992,229,2025-11-07,54.85
7993,345,2025-11-14,36.38
7994,19,2025-12-17,34.21
7995,133,2025-11-12,12.61
7996,22,2025-12-09,58.81
7997,313,2025-11-11,5.85
7998,395,2025-12-12,145.9
7999,133,2025-08-17,55.97
8000,67,2025-07-27,18.18
8001,221,2025-04-25,31.12
8002,237,2025-10-21,12.36
8003,89,2025-08-07,38.38
8004,202,2025-05-29,60.2
8005,3,2025-11-14,5.45
8006,349,2025-08-16,54.53
8007,381,2025-06-23,16.02
8008,16,2025-08-09,10.38
8009,280,2025-04-02,21.72
8010,88,2025-10-28,10.18
8011,333,2025-08-21,14.3
8012,149,2025-10-07,15.18
8013,130,2025-11-07,26.98
8014,234,2025-02-09,13.67
8015,243,2025-10-03,11.63
8016,179,2025-11-13,14.48
8017,192,2025-03-06,33.65
8018,230,2025-12-09,149.57
8019,381,2025-06-17,121.13
8020,13,2025-07-17,82.36
8021,277,2025-10-03,36.12
8022,363,2025-05-06,30.62
8023,18,2025-05-30,13.33
8024,283,2025-04-26,29.95
8025,276,2025-06-18,5.21
8026,265,2025-07-29,54.33
8027,185,2025-06-22,148.49
8028,13,2025-08-13,17.93
8029,163,2025-02-18,67.3
8030,89,2025-07-27,6.46
8031,277,2025-10-01,10.58
8032,398,2025-02-03,6.28
8033,35,2025-06-20,5.39
8034,307,2025-06-08,88.84
8035,392,2025-12-12,18.11
8036,307,2025-05-05,42.24
8037,151,2025-12-11,9.48
8038,398,2025-02-25,35.61
8039,265,2025-09-02,13.11
8040,323,2025-05-07,53.18
8041,302,2025-03-04,17.62
8042,373,2025-10-09,6.45
8043,294,2025-03-16,57.46
8044,122,2025-12-26,36.7
8045,48,2025-07-11,8.62
8046,280,2025-04-17,28.2
8047,240,2025-03-04,8.38
8048,17,2025-05-21,88.68
8049,192,2025-03-01,50.47
8050,230,2025-12-13,12.99
8051,3,2025-11-14,22.04
8052,319,2025-06-10,27.76
8053,66,2025-04-24,12.12
8054,17,2025-06-08,14.33
8055,189,2025-06-03,8.52
8056,311,2025-12-26,23.32
8057,234,2025-02-12,32.8
8058,285,2025-04-06,23.24
8059,202,2025-07-15,38.34
8060,119,2025-05-17,54.8
8061,380,2025-12-07,10.14
8062,70,2025-12-02,35.31
8063,100,2025-11-10,15.96
8064,227,2025-12-30,8.31
8065,167,2025-06-28,22.76
8066,307,2025-06-12,21.63
8067,316,2025-06-30,18.31
8068,294,2025-03-27,66.36
8069,221,2025-04-18,10.86
8070,150,2025-12-26,134.36
8071,199,2025-09-27,34.78
8072,174,2025-05-17,76.45
8073,71,2025-06-20,24.93
8074,88,2025-11-04,137.19
8075,60,2025-08-20,9.96
8076,279,2025-07-10,7.83
8077,167,2025-06-27,7.9
8078,163,2025-03-30,54.54
8079,199,2025-10-04,109.68
8080,249,2025-06-06,12.94
8081,285,2025-04-22,133.5
8082,190,2025-05-07,34.56
8083,163,2025-02-15,13.04
8084,259,2025-06-03,33.98
8085,18,2025-05-19,5.89
8086,392,2025-12-23,34.15
8087,46,2025-12-14,29.58
8088,92,2025-04-30,16.16
8089,272,2025-07-07,66.73
8090,190,2025-05-26,15.61
8091,46,2025-11-22,34.06
8092,88,2025-11-06,8.69
8093,89,2025-07-09,7.85
8094,16,2025-07-31,33.34
8095,312,2025-07-15,27.49
8096,17,2025-05-18,37.24
8097,242,2025-08-30,38.59
8098,26,2025-04-09,22.08
8099,202,2025-05-25,56.49
8100,202,2025-06-13,13.82
8101,380,2025-12-08,28.59
8102,131,2025-12-24,6.86
8103,333,2025-08-19,7.78
8104,317,2025-12-10,13.48
8105,105,2025-02-12,34.16
8106,329,2025-09-03,25.85
8107,97,2025-06-05,53.09
8108,46,2025-12-13,26.09
8109,373,2025-09-22,19.22
8110,179,2025-11-09,22.65
8111,105,2025-02-23,39.57
8112,251,2025-08-15,13.1
8113,149,2025-10-26,31.34
8114,88,2025-12-01,6.53
8115,174,2025-07-23,73.88
8116,251,2025-08-21,14.55
8117,179,2025-11-07,35.2
8118,26,2025-03-28,28.44
8119,366,2025-05-10,45.84
8120,287,2025-05-20,10.6
8121,66,2025-03-26,7.08
8122,221,2025-06-19,42.13
8123,179,2025-10-20,9.14
8124,398,2025-03-20,60.83
8125,148,2025-05-16,14.28
8126,336,2025-12-18,32.16
8127,392,2025-12-13,26.23
8128,185,2025-07-23,58.41
8129,179,2025-10-12,8.53
8130,26,2025-03-29,65.49
8131,220,2025-10-24,7.55
8132,269,2025-11-28,144.08
8133,80,2025-03-04,17.68
8134,199,2025-09-23,71.99
8135,81,2025-05-29,5.88
8136,302,2025-03-16,26.4
8137,48,2025-08-06,7.5
8138,35,2025-04-24,28.19
8139,287,2025-07-26,8.4
8140,173,2025-07-02,8.17
8141,373,2025-10-15,5.88
8142,116,2025-05-13,68.38
8143,230,2025-12-30,25.58
8144,312,2025-06-20,66.86
8145,307,2025-04-26,45.15
8146,89,2025-07-19,5.41
8147,323,2025-06-23,16.94
8148,363,2025-04-29,6.51
8149,269,2025-12-18,9.59
8150,366,2025-05-11,34.17
8151,167,2025-05-25,6.33
8152,6,2025-08-27,30.51
8153,48,2025-07-08,14.04
8154,230,2025-12-07,14.42
8155,1,2025-12-25,37.42
8156,316,2025-06-24,9.28
8157,3,2025-10-27,79.13
8158,59,2025-05-02,22.19
8159,349,2025-07-21,44.41
8160,202,2025-05-28,7.46
8161,272,2025-07-04,13.0
8162,81,2025-06-22,24.95
8163,17,2025-06-01,5.86
8164,189,2025-05-09,25.46
8165,70,2025-11-25,8.38
8166,190,2025-05-12,66.98
8167,185,2025-08-05,18.6
8168,316,2025-06-24,13.89
8169,163,2025-04-11,16.04
8170,259,2025-06-12,16.9
8171,33,2025-05-21,17.28
8172,179,2025-12-06,20.07
8173,82,2025-12-15,47.5
8174,349,2025-07-10,13.65
8175,119,2025-04-29,32.52
8176,35,2025-06-05,13.18
8177,382,2025-12-31,6.45
8178,59,2025-06-03,6.48
8179,81,2025-07-08,12.5
8180,336,2025-12-19,29.34
8181,70,2025-10-31,13.56
8182,283,2025-04-26,8.05
8183,230,2025-12-25,5.5
8184,92,2025-04-13,24.13
8185,100,2025-10-29,7.38
8186,146,2025-03-14,68.0
8187,84,2025-03-09,40.12
8188,361,2025-08-11,12.71
8189,116,2025-05-30,41.32
8190,280,2025-03-11,40.43
8191,323,2025-05-18,13.19
8192,150,2025-12-31,46.78
8193,384,2025-11-06,76.82
8194,277,2025-10-28,17.31
8195,280,2025-05-13,28.23
8196,203,2025-11-01,15.92
8197,269,2025-12-16,96.57
8198,307,2025-07-01,12.63
8199,26,2025-04-04,37.31
8200,263,2025-03-05,28.7
8201,100,2025-10-12,20.3
8202,381,2025-06-15,15.7
8203,269,2025-12-01,16.08
8204,151,2025-12-23,51.84
8205,376,2025-08-22,103.38
8206,88,2025-12-13,31.6
8207,373,2025-10-23,40.27
8208,116,2025-05-13,58.76
8209,380,2025-12-20,31.31
8210,316,2025-07-15,11.62
8211,79,2025-12-07,79.13
8212,365,2025-12-26,33.49
8213,26,2025-04-17,36.52
8214,6,2025-08-19,11.06
8215,336,2025-12-25,63.51
8216,26,2025-04-17,40.14
8217,249,2025-06-08,13.72
8218,66,2025-05-06,19.2
8219,13,2025-08-26,32.26
8220,212,2025-11-05,27.39
8221,18,2025-05-24,26.6
8222,311,2025-12-31,14.59
8223,59,2025-05-09,31.4
8224,319,2025-07-11,5.28
8225,221,2025-04-21,39.04
8226,167,2025-07-06,67.43
8227,263,2025-03-02,8.54
8228,361,2025-07-21,105.79
8229,97,2025-07-09,126.4
8230,349,2025-08-11,31.76
8231,81,2025-05-28,8.57
8232,192,2025-03-06,13.1
8233,240,2025-04-03,24.08
8234,63,2025-10-29,27.25
8235,227,2025-12-29,39.51
8236,227,2025-12-29,13.63
8237,272,2025-08-24,38.63
8238,283,2025-05-27,7.35
8239,179,2025-12-11,47.1
8240,70,2025-10-31,64.47
8241,23,2025-12-21,57.03
8242,258,2025-11-03,27.27
8243,258,2025-11-20,120.26
8244,89,2025-07-22,20.32
8245,33,2025-06-20,20.42
8246,148,2025-06-03,27.89
8247,319,2025-07-21,20.89
8248,366,2025-04-15,19.29
8249,66,2025-04-27,78.24
8250,105,2025-02-03,6.86
8251,79,2025-12-25,63.57
8252,130,2025-11-21,7.31
8253,80,2025-03-18,7.21
8254,200,2025-10-08,23.39
8255,3,2025-11-08,21.92
8256,316,2025-08-12,33.95
8257,280,2025-03-25,9.82
8258,285,2025-04-24,36.13
8259,35,2025-05-02,14.15
8260,287,2025-05-16,8.19
8261,151,2025-12-10,43.06
8262,307,2025-05-21,36.43
8263,70,2025-12-24,11.19
8264,234,2025-02-21,32.55
8265,173,2025-07-31,25.44
8266,380,2025-12-16,10.77
8267,189,2025-06-05,71.64
8268,1,2025-12-28,23.11
8269,185,2025-07-10,14.23
8270,280,2025-04-08,6.06
8271,336,2025-12-02,6.46
8272,221,2025-06-23,30.56
8273,151,2025-12-15,14.21
8274,1,2025-12-28,60.2
8275,380,2025-12-26,38.45
8276,280,2025-03-18,133.39
8277,375,2025-06-21,39.28
8278,148,2025-05-17,10.03
8279,279,2025-07-10,12.17
8280,16,2025-07-31,8.69
8281,18,2025-05-18,73.48
8282,128,2025-12-31,6.87
8283,365,2025-12-05,51.35
8284,79,2025-12-12,138.14
8285,150,2025-12-28,64.92
8286,311,2025-12-25,29.24
8287,1,2025-11-30,49.84
8288,130,2025-10-22,37.83
8289,398,2025-04-23,73.33
8290,116,2025-06-14,11.62
8291,190,2025-05-19,61.02
8292,33,2025-06-13,34.34
8293,59,2025-04-09,5.75
8294,277,2025-08-27,15.01
8295,80,2025-03-20,27.19
8296,185,2025-06-30,37.64
8297,150,2025-12-28,17.15
8298,317,2025-12-05,6.92
8299,294,2025-03-11,33.27
8300,3,2025-11-10,14.4
8301,349,2025-07-04,9.31
8302,329,2025-09-12,25.98
8303,272,2025-06-29,28.72
8304,251,2025-07-25,13.03
8305,263,2025-02-19,10.85
8306,60,2025-08-08,19.0
8307,259,2025-08-18,6.13
8308,60,2025-07-26,48.66
8309,234,2025-03-25,37.53
8310,259,2025-07-09,13.55
8311,189,2025-04-27,6.21
8312,79,2025-12-29,9.5
8313,381,2025-06-06,14.02
8314,280,2025-04-18,11.18
8315,230,2025-12-31,25.08
8316,276,2025-06-28,10.42
8317,212,2025-10-22,11.62
8318,203,2025-12-18,11.07
8319,59,2025-05-20,7.73
8320,279,2025-07-19,147.67
8321,84,2025-02-12,28.99
8322,13,2025-07-18,5.62
8323,146,2025-02-14,8.59
8324,365,2025-12-18,75.49
8325,97,2025-05-09,38.35
8326,3,2025-10-24,12.27
8327,319,2025-06-22,38.57
8328,220,2025-09-10,39.98
8329,79,2025-12-11,14.37
8330,325,2025-04-10,10.37
8331,200,2025-08-16,58.96
8332,13,2025-07-14,33.29
8333,283,2025-06-25,32.65
8334,384,2025-11-23,26.74
8335,18,2025-07-09,18.35
8336,17,2025-06-28,12.93
8337,366,2025-04-10,13.33
8338,311,2025-12-28,40.75
8339,294,2025-04-29,27.33
8340,398,2025-02-21,72.17
8341,66,2025-04-09,8.46
8342,381,2025-06-24,31.66
8343,241,2025-02-11,27.13
8344,372,2025-12-25,33.84
8345,314,2025-02-23,32.48
8346,92,2025-04-08,46.77
8347,234,2025-03-05,65.92
8348,287,2025-05-24,58.38
8349,283,2025-05-21,13.85
8350,319,2025-05-26,11.51
8351,95,2025-08-14,49.24
8352,237,2025-10-25,16.77
8353,35,2025-06-06,29.83
8354,294,2025-02-24,8.12
8355,212,2025-09-21,13.15
8356,373,2025-09-05,24.37
8357,316,2025-07-25,31.47
8358,272,2025-07-27,8.47
8359,174,2025-06-05,25.37
8360,333,2025-08-07,15.29
8361,148,2025-06-27,30.27
8362,363,2025-06-01,8.59
8363,323,2025-04-30,63.31
8364,150,2025-12-27,72.98
8365,312,2025-06-29,23.78
8366,48,2025-08-11,11.89
8367,60,2025-08-07,9.11
8368,137,2025-11-12,39.43
8369,353,2025-03-23,12.56
8370,317,2025-11-14,103.46
8371,13,2025-07-10,27.42
8372,398,2025-02-21,7.61
8373,190,2025-07-05,71.47
8374,212,2025-09-19,93.91
8375,363,2025-05-19,13.26
8376,60,2025-08-28,5.63
8377,343,2025-04-16,66.15
8378,251,2025-08-02,36.52
8379,294,2025-03-31,33.73
8380,380,2025-12-07,6.61
8381,323,2025-05-27,33.94
8382,227,2025-12-31,5.88
8383,269,2025-11-28,14.88
8384,382,2025-12-31,19.05
8385,97,2025-05-25,23.36
8386,259,2025-07-05,15.66
8387,97,2025-07-05,13.01
8388,100,2025-11-25,14.52
8389,314,2025-01-19,45.16
8390,230,2025-12-10,7.53
8391,242,2025-08-01,10.18
8392,192,2025-02-14,26.76
8393,202,2025-06-12,5.64
8394,251,2025-09-03,74.16
8395,89,2025-07-23,99.61
8396,280,2025-04-16,20.33
8397,89,2025-07-26,5.43
8398,167,2025-05-25,51.77
8399,181,2025-09-01,7.92
8400,88,2025-11-11,8.34
8401,323,2025-05-26,5.47
8402,218,2025-04-08,18.2
8403,95,2025-08-30,36.52
8404,307,2025-04-28,27.23
8405,343,2025-02-17,35.02
8406,265,2025-09-17,118.8
8407,314,2025-03-16,26.9
8408,200,2025-09-27,48.71
8409,220,2025-10-12,12.9
8410,269,2025-11-20,29.34
8411,272,2025-07-17,19.02
8412,122,2025-12-31,7.75
8413,60,2025-08-27,12.39
8414,189,2025-06-22,43.38
8415,319,2025-07-18,48.93
8416,60,2025-07-29,39.36
8417,285,2025-04-27,11.77
8418,100,2025-10-16,9.84
8419,146,2025-02-18,37.68
8420,59,2025-06-05,20.96
8421,181,2025-09-16,14.01
8422,363,2025-06-04,7.36
8423,82,2025-11-27,22.91
8424,13,2025-08-27,8.14
8425,190,2025-07-01,14.77
8426,319,2025-06-30,8.55
8427,203,2025-10-29,11.87
8428,151,2025-12-21,32.97
8429,325,2025-04-21,7.82
8430,329,2025-08-07,38.48
8431,237,2025-10-30,32.46
8432,230,2025-12-17,35.06
8433,380,2025-12-08,135.93
8434,329,2025-08-07,26.39
8435,66,2025-03-24,40.87
8436,325,2025-04-17,39.25
8437,63,2025-11-04,6.06
8438,200,2025-09-22,32.32
8439,382,2025-12-30,13.88
8440,307,2025-05-25,27.09
8441,237,2025-09-24,90.43
8442,199,2025-09-29,14.47
8443,227,2025-12-30,10.49
8444,218,2025-03-28,79.19
8445,230,2025-12-15,49.24
8446,79,2025-12-21,67.72
8447,285,2025-03-23,41.17
8448,100,2025-10-22,66.38
8449,333,2025-08-28,141.24
8450,285,2025-04-10,35.27
8451,23,2025-12-10,16.43
8452,349,2025-07-28,136.2
8453,200,2025-10-14,120.14
8454,116,2025-06-24,22.09
8455,6,2025-09-06,14.29
8456,302,2025-02-20,9.26
8457,128,2025-11-26,13.14
8458,163,2025-04-04,43.88
8459,336,2025-12-08,29.87
8460,382,2025-12-30,7.46
8461,97,2025-06-25,12.29
8462,71,2025-07-05,58.76
8463,13,2025-08-17,6.38
8464,46,2025-12-10,20.14
8465,33,2025-06-28,11.37
8466,60,2025-07-29,15.69
8467,3,2025-10-14,9.02
8468,259,2025-06-05,54.42
8469,64,2025-02-04,101.65
8470,79,2025-12-20,57.51
8471,100,2025-11-18,62.42
8472,287,2025-05-23,44.8
8473,365,2025-11-20,101.89
8474,329,2025-09-11,6.42
8475,343,2025-02-18,36.28
8476,149,2025-09-14,34.35
8477,380,2025-12-09,18.18
8478,280,2025-04-21,6.06
8479,372,2025-12-14,66.28
8480,16,2025-07-19,8.47
8481,173,2025-07-19,60.45
8482,307,2025-06-01,30.71
8483,380,2025-12-10,15.76
8484,13,2025-09-07,13.73
8485,314,2025-03-23,11.86
8486,382,2025-12-30,54.43
8487,336,2025-12-16,54.33
8488,122,2025-12-31,27.06
8489,128,2025-12-05,21.61
8490,263,2025-02-11,7.82
8491,18,2025-06-03,10.68
8492,376,2025-10-11,7.98
8493,199,2025-10-10,24.13
8494,89,2025-08-05,34.63
8495,361,2025-08-20,74.61
8496,283,2025-06-05,6.01
8497,63,2025-11-10,40.97
8498,79,2025-12-18,14.78
8499,317,2025-12-22,17.31
8500,199,2025-09-25,11.32
8501,105,2025-01-03,18.58
8502,66,2025-05-04,135.58
8503,312,2025-06-27,11.86
8504,334,2025-04-11,5.59
8505,363,2025-06-09,134.39
8506,131,2025-12-31,98.11
8507,119,2025-04-30,29.33
8508,71,2025-07-12,34.66
8509,227,2025-12-27,33.15
8510,150,2025-12-28,33.71
8511,163,2025-04-01,69.32
8512,380,2025-12-11,19.83
8513,59,2025-05-12,67.24
8514,375,2025-06-08,17.66
8515,95,2025-07-25,99.59
8516,13,2025-07-19,20.22
8517,375,2025-06-06,17.56
8518,189,2025-05-22,34.16
8519,122,2025-12-28,24.74
8520,285,2025-03-15,10.52
8521,95,2025-07-21,147.54
8522,151,2025-11-12,35.12
8523,241,2025-02-05,12.75
8524,130,2025-11-17,19.24
8525,240,2025-03-11,38.28
8526,190,2025-06-03,47.3
8527,276,2025-06-14,20.43
8528,325,2025-04-18,111.98
8529,317,2025-11-22,28.0
8530,91,2025-09-20,63.14
8531,35,2025-05-27,5.12
8532,174,2025-05-25,19.13
8533,105,2025-02-11,38.84
8534,311,2025-12-29,119.85
8535,336,2025-12-19,9.97
8536,167,2025-07-07,17.78
8537,13,2025-07-17,10.68
8538,84,2025-02-22,11.65
8539,251,2025-07-07,20.24
8540,95,2025-08-13,76.18
8541,59,2025-04-27,142.24
8542,122,2025-12-25,27.93
8543,18,2025-05-27,26.35
8544,392,2025-12-31,37.38
8545,13,2025-07-15,32.9
8546,1,2025-11-28,19.32
8547,249,2025-07-10,6.57
8548,325,2025-04-11,33.81
8549,122,2025-12-26,14.96
8550,311,2025-12-29,45.26
8551,89,2025-07-27,76.28
8552,382,2025-12-31,38.65
8553,60,2025-08-18,30.53
8554,88,2025-11-08,14.36
8555,240,2025-03-01,74.55
8556,381,2025-07-03,112.54
8557,3,2025-10-25,7.21
8558,13,2025-08-03,28.66
8559,227,2025-12-27,34.53
8560,148,2025-05-27,38.74
8561,1,2025-12-16,17.42
8562,149,2025-09-19,37.72
8563,81,2025-06-26,30.55
8564,294,2025-02-20,27.54
8565,150,2025-12-30,51.52
8566,307,2025-04-22,14.68
8567,92,2025-06-04,11.62
8568,392,2025-12-09,45.85
8569,221,2025-05-28,6.93
8570,130,2025-10-30,76.17
8571,59,2025-05-17,77.9
8572,325,2025-04-26,39.22
8573,200,2025-10-03,33.39
8574,375,2025-07-06,26.16
8575,276,2025-05-30,11.46
8576,199,2025-10-22,9.29
8577,46,2025-11-27,31.33
8578,202,2025-06-28,9.73
8579,33,2025-06-02,36.97
8580,60,2025-09-11,11.76
8581,265,2025-07-17,50.35
8582,100,2025-11-28,21.76
8583,1,2025-11-27,29.73
8584,179,2025-10-16,73.52
8585,173,2025-08-09,39.64
8586,384,2025-10-26,73.35
8587,334,2025-04-26,38.71
8588,79,2025-12-13,134.34
8589,63,2025-11-05,27.09
8590,82,2025-12-01,40.19
8591,243,2025-09-12,27.65
8592,258,2025-12-14,24.19
8593,70,2025-12-05,12.76
8594,174,2025-05-10,34.61
8595,373,2025-10-03,76.67
8596,353,2025-02-24,30.14
8597,311,2025-12-23,14.1
8598,33,2025-06-16,56.23
8599,283,2025-04-26,23.08
8600,317,2025-12-18,13.9
8601,269,2025-12-13,72.11
8602,361,2025-07-29,16.09
8603,17,2025-06-02,8.77
8604,365,2025-11-29,9.45
8605,18,2025-06-11,16.98
8606,376,2025-10-14,142.42
8607,128,2025-12-12,17.06
8608,317,2025-12-08,14.1
8609,203,2025-10-05,76.26
8610,382,2025-12-31,22.53
8611,1,2025-12-15,8.75
8612,230,2025-12-14,6.49
8613,329,2025-10-05,7.74
8614,221,2025-05-02,65.11
8615,105,2025-02-03,19.33
8616,89,2025-08-09,19.3
8617,279,2025-07-12,7.19
8618,376,2025-09-02,10.63
8619,13,2025-07-20,18.07
8620,375,2025-05-21,7.73
8621,234,2025-03-03,38.09
8622,220,2025-09-23,66.67
8623,60,2025-09-23,24.5
